域名	解析IP	开放端口	WEB服务器	网站状态
xlzj.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
xman.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
xmhzx.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
xbox.wanmei.com	221.228.193.166	-	端口未开放	端口未开放
yanzheng.cs.wanmei.com	221.228.74.159	80,443	nginx	80:正常访问
xf.zhuxian2.wanmei.com	221.228.210.155	-	端口未开放	端口未开放
ytxmz.bbs.wanmei.com	221.228.192.68	80,443	nginx	80:正常访问
xh.sgcq.wanmei.com	221.228.210.155	-	端口未开放	端口未开放
zhuxian.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
zhaopin.wanmei.com	124.243.240.68	80	nginx/1.10.2	80:(403) 已禁止
zhuxian2.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
zx.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
zxsj.bbs.wanmei.com	221.228.192.68	80,443	nginx	80:正常访问
zulong.wanmei.com	221.228.210.7	-	端口未开放	端口未开放
i.wanmei.com	221.228.210.11	80,443	nginx	80:正常访问
m.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:尝试自动重定向的次数太多
u.wanmei.com	221.228.210.149	-	端口未开放	端口未开放
news.wanmei.com	61.147.84.44	80,443	nginx	80:(403) 已禁止
api.wanmei.com	221.228.210.80,221.228.210.81	80,443	nginx	80:(404) 未找到
img.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:(403) 已禁止
email.wanmei.com	118.145.0.4	80	Apache-Coyote/1.1	80:(403) 已禁止
ai.wanmei.com	221.228.210.81,221.228.210.80	80,443	nginx	80:(403) 已禁止
static.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:(403) 已禁止
hot.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:(403) 已禁止
comment.wanmei.com	221.228.74.247	80,443	nginx	80:正常访问
log.wanmei.com	58.216.109.182,58.220.40.16	80,443	nginx	80:(404) 未找到
openapi.wanmei.com	221.228.210.11	80,443	nginx	80:(403) 已禁止
open.wanmei.com	211.100.255.15	-	端口未开放	端口未开放
sec.wanmei.com	221.228.74.220	80	nginx	80:正常访问
security.wanmei.com	221.228.74.220	80	nginx	80:正常访问
public.wanmei.com	58.215.53.48	-	端口未开放	端口未开放
photo.wanmei.com	221.228.74.250	80,443	nginx	80:正常访问
monitor.wanmei.com	10.15.0.13	-	端口未开放	端口未开放
al.wanmei.com	58.223.164.28,221.230.141.51	80,443	nginx	80:正常访问
bi.wanmei.com	172.16.6.78	-	端口未开放	端口未开放
ca.wanmei.com	168.160.224.81	80	Apache/1.3.34 (Unix)	80:正常访问
meeting.wanmei.com	124.193.167.200	-	端口未开放	端口未开放
zabbix.wanmei.com	10.14.1.64	-	端口未开放	端口未开放
gs.wanmei.com	221.228.74.246	80,443	nginx	80:正常访问
images.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:(403) 已禁止
jobs.wanmei.com	124.243.240.68	80	nginx/1.10.2	80:正常访问
live.wanmei.com	221.228.210.172	80,443	nginx	80:正常访问
ns.wanmei.com	124.193.167.24	443	Apache	443:正常访问
pub.wanmei.com	221.228.74.247	80,443	nginx	80:(403) 已禁止
ntp.wanmei.com	221.228.210.135	-	端口未开放	端口未开放
radio.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
pop.wanmei.com	124.193.167.254	-	端口未开放	端口未开放
pw.wanmei.com	211.100.255.23	-	端口未开放	端口未开放
sm.wanmei.com	221.228.74.247	80,443	nginx	80:正常访问
support.wanmei.com	118.145.0.12	80	Apache-Coyote/1.1	80:(403) 已禁止
switch.wanmei.com	221.228.74.250	80,443	nginx	80:(403) 已禁止
smtp.wanmei.com	124.193.167.254	-	端口未开放	端口未开放
3g.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:尝试自动重定向的次数太多
world.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:正常访问
vpn.wanmei.com	211.100.255.2	-	端口未开放	端口未开放
study.wanmei.com	124.193.167.102	80	nginx/1.12.1	80:正常访问
learn.wanmei.com	124.193.167.26	-	端口未开放	端口未开放
invite.wanmei.com	118.145.7.204	80	Apache-Coyote/1.1	80:(403) 已禁止
zero.wanmei.com	222.186.145.188,221.230.143.101	80,443	获取失败	80:-
survey.wanmei.com	123.206.207.83	80	Apache	80:(401) 未经授权
overseas.wanmei.com	58.215.101.242	-	端口未开放	端口未开放
fans.wanmei.com	118.145.10.15	-	端口未开放	端口未开放
173.wanmei.com	123.59.1.173	80,443	nginx	80:正常访问
666.wanmei.com	221.228.74.247	80,443	nginx	80:正常访问
analytics.wanmei.com	221.228.74.247	80,443	nginx	80:正常访问
animation.wanmei.com	58.223.164.28,221.230.141.51	80,443	nginx	80:正常访问
antispam.wanmei.com	221.228.210.81,221.228.210.80	80,443	nginx	80:(403) 已禁止
cloudpic.wanmei.com	221.228.74.248	80,443	nginx	80:正常访问
fabu.wanmei.com	172.31.2.30	-	端口未开放	端口未开放
images1.wanmei.com	221.230.143.101,222.186.145.188	80,443	nginx	80:(403) 已禁止
jixiao.wanmei.com	172.16.10.18	-	端口未开放	端口未开放
manager.shop.wanmei.com	58.215.101.245	-	端口未开放	端口未开放
mobileoa.wanmei.com	60.247.79.71	-	端口未开放	端口未开放
mx01.wanmei.com	124.193.167.31	-	端口未开放	端口未开放
opendata.wanmei.com	123.59.99.248	80,443	nginx	80:正常访问
pay1.wanmei.com	218.98.33.243	80	nginx/1.12.1	80:正常访问
pay2.wanmei.com	61.152.110.246	-	端口未开放	端口未开放
poker.wanmei.com	115.182.50.60	-	端口未开放	端口未开放
sanguo.wanmei.com	222.186.145.188,221.230.143.101	80,443	nginx	80:正常访问
test.www.wanmei.com	221.228.74.247	80,443	nginx	80:(403) 已禁止
