域名	解析IP	开放端口	WEB服务器	网站状态
phf9.suning.com	139.215.210.59,139.215.210.57	80,443	获取失败	80:-
phbb.suning.com	139.215.210.59,139.215.210.57	80,443	获取失败	80:-
poas.suning.com	103.255.93.243	80,443	styx	80:正常访问
pppw.suning.com	36.152.19.114	80,443	nginx	80:正常访问
pqds.suning.com	61.149.9.224,114.112.172.131	80,443	styx	80:(403) 已禁止
pq98.suning.com	114.112.172.131,61.149.9.224	80,443	styx	80:(403) 已禁止
pqcs.suning.com	103.255.93.89	80	nginx	80:正常访问
pqd8.suning.com	114.112.172.131,61.149.9.224	80,443	获取失败	80:-
pq7k.suning.com	114.112.172.131,61.149.9.224	80,443	获取失败	80:-
qqw5.suning.com	114.112.172.131,61.149.9.224	80,443	styx	80:(403) 已禁止
qqw4.suning.com	61.149.9.224,114.112.172.131	80,443	styx	80:(403) 已禁止
qibw.suning.com	112.84.104.148,106.3.214.32	80,443	获取失败	80:-
qi0w.suning.com	112.84.104.148,106.3.214.32	80,443	获取失败	80:-
qibu.suning.com	112.84.104.148,106.3.214.32	80,443	获取失败	80:-
rbis.suning.com	219.147.94.109	80,443	styx	80:正常访问
sams.suning.com	219.147.94.109	80,443	styx	80:正常访问
sb65.suning.com	121.17.125.94,121.17.125.82,121.22.247.247	80,443	styx	80:(403) 已禁止
sb7d.suning.com	121.22.247.247,121.17.125.94,121.17.125.82	443	styx	443:(403) 已禁止
sdks.suning.com	65.153.158.164,65.153.196.169,65.153.196.171,65.153.158.172,65.153.196.168	80,443	styx	80:正常访问
sdot.suning.com	222.190.150.32	80,443	styx	80:正常访问
sb78.suning.com	121.17.125.94,121.17.125.82,121.22.247.247	443	styx	443:(403) 已禁止
sb00.suning.com	121.22.247.247,121.17.125.94,121.17.125.82	80,443	获取失败	80:-
sbbi.suning.com	121.22.247.247,121.17.125.94,121.17.125.82	80,443	获取失败	80:-
simp.suning.com	222.190.106.6	80,443	styx	80:正常访问
