域名	解析IP	开放端口	WEB服务器	网站状态
vip.xiaojukeji.com	117.51.128.14,117.51.128.15,117.51.128.13	80,443	router	80:正常访问
openapi.xiaojukeji.com	123.126.122.34,111.206.25.148,123.126.121.184	-	端口未开放	端口未开放
shop.xiaojukeji.com	116.85.0.3,116.85.0.4	80,443	nginx	80:正常访问
test.xiaojukeji.com	117.51.128.5	80,443	Kylin/0.10.3	80:(404) 未找到
activity.xiaojukeji.com	116.85.3.14,116.85.3.15	80,443	router	80:(502) 错误的网关
portal.xiaojukeji.com	111.202.154.112	80,443	Tengine/2.1.0	80:正常访问
security.xiaojukeji.com	116.85.3.15,116.85.3.14	80,443	router	80:正常访问
image.xiaojukeji.com	116.85.0.3,116.85.0.4	80,443	Tengine	80:正常访问
pay.xiaojukeji.com	123.207.209.8,123.207.209.7,123.207.209.10,123.207.209.9	80,443	router	80:正常访问
ads.xiaojukeji.com	116.85.2.14,116.85.2.15	80,443	nginx/1.6.2	80:正常访问
payment.xiaojukeji.com	14.215.168.6,14.215.168.5	80,443	-	80:(404) 未找到
svn.xiaojukeji.com	10.10.10.214	-	端口未开放	端口未开放
ad.xiaojukeji.com	116.85.3.15,116.85.3.14	80,443	router	80:(405) 不允许的方法
style.xiaojukeji.com	116.85.2.4,116.85.2.5	80,443	nginx/1.6.2	80:(404) 未找到
athena.xiaojukeji.com	116.85.3.14,116.85.3.15	80,443	nginx/1.6.2	80:正常访问
apollo.xiaojukeji.com	163.177.89.162,163.177.71.185	-	端口未开放	端口未开放
biz.xiaojukeji.com	116.85.2.14,116.85.2.15	80,443	nginx/1.6.2	80:正常访问
auth.xiaojukeji.com	123.207.209.7,123.207.209.9,123.207.209.10,123.207.209.8	80,443	router	80:正常访问
bi.xiaojukeji.com	163.177.71.185,163.177.89.162	-	端口未开放	端口未开放
community.xiaojukeji.com	203.69.105.228,203.69.105.227,203.69.105.223,203.69.105.253,203.69.105.224,203.69.105.221,203.69.105.222	80,443	Tengine	80:正常访问
channel.xiaojukeji.com	163.177.89.162,163.177.71.185	-	端口未开放	端口未开放
ci.xiaojukeji.com	111.206.25.148,123.126.121.184,123.126.122.34	-	端口未开放	端口未开放
ct.xiaojukeji.com	116.85.2.15,116.85.2.14	80,443	fasthttp	80:(404) 未找到
code.xiaojukeji.com	10.10.10.109	-	端口未开放	端口未开放
connect.xiaojukeji.com	163.177.71.185,163.177.89.162	-	端口未开放	端口未开放
cs.xiaojukeji.com	116.85.3.17	-	端口未开放	端口未开放
discovery.xiaojukeji.com	116.85.3.15,116.85.3.14	80,443	Tengine	80:(403) 已禁止
